target,feature,spearman_rho,p_value,n,abs_rho,q_value_bh
v2_lcc_recall,kin_ring_washout_index,-0.04463961265819667,0.30684267953968153,526,0.04463961265819667,0.5279499045020991
v2_lcc_recall,post_contrast_span_s,-0.04313224890702004,0.3295628841260687,513,0.04313224890702004,0.5355396867048616
v2_lcc_recall,clinical_post_contrast_span_s,-0.04313224890702004,0.3295628841260687,513,0.04313224890702004,0.5355396867048616
v2_lcc_recall,late_dev_s,0.043072822193846144,0.32414817927752515,526,0.043072822193846144,0.5355396867048616
v2_lcc_recall,kin_late_dev_s,0.043072822193846144,0.32414817927752515,526,0.043072822193846144,0.5355396867048616
v2_lcc_recall,kin_fg_auc_enh_norm,-0.041886417060455906,0.3376658627208914,526,0.041886417060455906,0.5411904923060862
v2_lcc_recall,voxel_volume_mm3,-0.035763064331286905,0.4130572803251512,526,0.035763064331286905,0.6530770513249012
v2_lcc_recall,kin_fg_time_to_peak_s,0.03509569054302504,0.4218352523597835,526,0.03509569054302504,0.6580629936812622
v2_lcc_recall,kin_fg_max_enh,-0.0320408346911682,0.46338360155237235,526,0.0320408346911682,0.7133668602845733
v2_lcc_recall,kin_fg_mean_first_enh,-0.027801363091409497,0.5246319191885869,526,0.027801363091409497,0.7454905438760984
v2_lcc_recall,early_dev_s,0.02685220208105924,0.5388898488077325,526,0.02685220208105924,0.7454905438760984
v2_lcc_recall,kin_early_dev_s,0.02685220208105924,0.5388898488077325,526,0.02685220208105924,0.7454905438760984
v2_lcc_recall,early_t_s,0.02667350339880478,0.5415956942689604,526,0.02667350339880478,0.7454905438760984
v2_lcc_recall,kin_first_post_s,0.02667350339880478,0.5415956942689604,526,0.02667350339880478,0.7454905438760984
v2_lcc_recall,kin_early_t_s,0.02667350339880478,0.5415956942689604,526,0.02667350339880478,0.7454905438760984
v2_lcc_recall,kin_gt_first_post_s,0.02667350339880478,0.5415956942689604,526,0.02667350339880478,0.7454905438760984
v2_lcc_recall,kin_ring_first_post_s,0.02667350339880478,0.5415956942689604,526,0.02667350339880478,0.7454905438760984
v2_lcc_recall,kin_fg_first_post_s,0.02667350339880478,0.5415956942689604,526,0.02667350339880478,0.7454905438760984
v2_lcc_recall,kin_fg_mean_last_enh,-0.023689141700751454,0.5877588075593877,526,0.023689141700751454,0.7996253544703298
v2_lcc_recall,first_post_time_s,0.022121353334243737,0.6171619591488252,513,0.022121353334243737,0.820544877504688
v2_lcc_recall,clinical_first_post_time_s,0.022121353334243737,0.6171619591488252,513,0.022121353334243737,0.820544877504688
v2_lcc_recall,last_post_time_s,-0.02012538007543363,0.6492790465769678,513,0.02012538007543363,0.844062760550058
v2_lcc_recall,clinical_last_post_time_s,-0.02012538007543363,0.6492790465769678,513,0.02012538007543363,0.844062760550058
v2_lcc_recall,kin_fg_voxels,0.01813448826827084,0.6781759222501955,526,0.01813448826827084,0.8719404714645371
v2_lcc_recall,kin_tumor_to_ring_auc_norm_diff,0.016947688215502108,0.698169136250413,526,0.016947688215502108,0.8837651455406577
v2_lcc_recall,kin_last_post_s,-0.013617581944919853,0.7553548252484253,526,0.013617581944919853,0.8837651455406577
v2_lcc_recall,kin_acquisition_time_span_s,-0.013617581944919853,0.7553548252484253,526,0.013617581944919853,0.8837651455406577
v2_lcc_recall,kin_gt_last_post_s,-0.013617581944919853,0.7553548252484253,526,0.013617581944919853,0.8837651455406577
v2_lcc_recall,kin_gt_time_span_s,-0.013617581944919853,0.7553548252484253,526,0.013617581944919853,0.8837651455406577
v2_lcc_recall,kin_ring_last_post_s,-0.013617581944919853,0.7553548252484253,526,0.013617581944919853,0.8837651455406577
v2_lcc_recall,kin_ring_time_span_s,-0.013617581944919853,0.7553548252484253,526,0.013617581944919853,0.8837651455406577
v2_lcc_recall,kin_fg_last_post_s,-0.013617581944919853,0.7553548252484253,526,0.013617581944919853,0.8837651455406577
v2_lcc_recall,kin_fg_time_span_s,-0.013617581944919853,0.7553548252484253,526,0.013617581944919853,0.8837651455406577
v2_lcc_recall,v2_small100_pred_voxels,0.010836994892952602,0.8041660464319607,526,0.010836994892952602,0.9315586874508851
v2_lcc_recall,v2_small50_pred_voxels,0.008945747687655261,0.8378190654149371,526,0.008945747687655261,0.951866760967838
v2_lcc_recall,v1_small100_pred_voxels,0.008937407656847557,0.8379681741853616,526,0.008937407656847557,0.951866760967838
v2_lcc_recall,v1_small50_pred_voxels,0.006827002901451251,0.8758718156926222,526,0.006827002901451251,0.9853557926542
v2_lcc_recall,v1_raw_pred_vol_cm3,-0.005870726794878176,0.8931462686398608,526,0.005870726794878176,0.9933501141537587
v2_lcc_recall,v2_small100_pred_vol_cm3,0.0054944262089782845,0.8999582230794737,526,0.0054944262089782845,0.9933501141537587
v2_lcc_recall,v2_small50_pred_vol_cm3,0.0034087944560545263,0.9378329222451867,526,0.0034087944560545263,0.9951486285511351
v2_lcc_recall,v2_raw_pred_vol_cm3,-0.0028101156656717714,0.9487345925955633,526,0.0028101156656717714,0.9951486285511351
v2_lcc_recall,v2_raw_pred_voxels,0.0026150291181117457,0.9522891982243358,526,0.0026150291181117457,0.9951486285511351
v2_lcc_recall,kin_v2_raw_voxels,0.0026150291181117457,0.9522891982243358,526,0.0026150291181117457,0.9951486285511351
v2_lcc_recall,kin_ring_time_to_peak_s,-0.0015190050311900721,0.9722750646724911,526,0.0015190050311900721,0.9951486285511351
v2_lcc_recall,v1_small100_pred_vol_cm3,0.0014066474282448328,0.9743250855995353,526,0.0014066474282448328,0.9951486285511351
v2_lcc_recall,kin_selected_time_to_peak_s,-0.0012436937552306481,0.9773202410533808,525,0.0012436937552306481,0.9951486285511351
v2_lcc_recall,v1_raw_pred_voxels,0.0008688687575333542,0.9841392338676516,526,0.0008688687575333542,0.9951486285511351
v2_lcc_recall,kin_v1_raw_voxels,0.0008688687575333542,0.9841392338676516,526,0.0008688687575333542,0.9951486285511351
v2_lcc_recall,late_idx,-0.0007316913078012914,0.9866430847173647,526,0.0007316913078012914,0.9951486285511351
v2_lcc_recall,v1_small50_pred_vol_cm3,-8.426920077042779e-05,0.9984616076549553,526,8.426920077042779e-05,0.9984616076549553
